34614.address1,204 XORTH 4TH XVENUE EAST,204 NORTH 4TH AVENUE EAST
9920.stateavg,CAXSCIP-IXF-3,CA_SCIP-INF-3
34721.condition,HeartXAttacX,Heart Attack
39519.city,JETXORX,JETMORE
44710.address1,24X5XSHREVEPORT HIGHWAY; 71 N,2495 SHREVEPORT HIGHWAY; 71 N
3499.hospitaltype,Acute Care HospiXaXs,Acute Care Hospitals
17657.measurename,Heart Failure Patients Given DischargX Xnstructions,Heart Failure Patients Given Discharge Instructions
1933.stateavg,ALXHFX2,AL_HF-2
48848.condition,HeaXt FaXlure,Heart Failure
47180.address1,60 HOSPXTAL ROXD,60 HOSPITAL ROAD
27959.hospitaltype,AcutX Care HXspitals,Acute Care Hospitals
35308.measurename,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The AdmiXistrXtion Of The First Hospital Dose Of Antibiotics,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics
3201.measurename,surgery patients whose doctors ordered treatments to prevent blood cXots after certain tXpes of surgeries,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
38024.condition,HeartXAttacX,Heart Attack
25151.condition,SurgiXal InfecXion Prevention,Surgical Infection Prevention
43748.stateavg,LAXHF-X,LA_HF-4
22384.address1,1201 N W 16XHXSTREET,1201 N W 16TH STREET
4419.measurename,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to XelpXprevent infection,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
9753.address1,1XX5 SOQUEL DRIVE,1555 SOQUEL DRIVE
12229.hospitaltype,AcXte Care HospitaXs,Acute Care Hospitals
44329.measurename,Pneumonia Patients AssXsXed and Given Pneumococcal Vaccination,Pneumonia Patients Assessed and Given Pneumococcal Vaccination
11847.measurename,Heart Attack Patients Given Fibrinolytic Medication Within 30 MXnutes OX Arrival,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
32279.city,WASHINGXXN,WASHINGTON
3784.measurename,surgery patients who were given an antibiXtic at the right time (within one hour before surgery) to help prevent inXection,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection
11359.measurename,HearX Attack Patients Given Smoking Cessation Advice/CXunseling,Heart Attack Patients Given Smoking Cessation Advice/Counseling
33026.stateavg,IN_SCIP-INXX1,IN_SCIP-INF-1
43024.city,RAXVIXLE,RAYVILLE
44658.address1,X500 LINE AVENUX,1500 LINE AVENUE
9071.measurename,all heart surgery patients whose blood sugar (blood glXcose) is kept under Xood control in the days right after surgery,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
38156.city,MXNHAXTAN,MANHATTAN
14214.city,FORT LXUDERDAXE,FORT LAUDERDALE
32992.city,JXXPER,JASPER
20491.stateavg,XL_XF-4,FL_HF-4
46869.measurename,Heart Failure Patients Xiven Smoking Cessation Advice/CounselXng,Heart Failure Patients Given Smoking Cessation Advice/Counseling
43785.address1,503 MCXXLLAN ROAD,503 MCMILLAN ROAD
429.address1,31X W HICKOXY ST,315 W HICKORY ST
10338.address1,2215 TRUXTUNXXVENUE,2215 TRUXTUN AVENUE
16406.address1,575 RIVERGATX LANX,575 RIVERGATE LANE
11341.hospitaltype,AcuXe Xare Hospitals,Acute Care Hospitals
12123.address1,2740X HESPERIAN BLVX,27400 HESPERIAN BLVD
24375.measurename,Pneumonia Patients Given Xmoking Cessation AdviceXCounseling,Pneumonia Patients Given Smoking Cessation Advice/Counseling
35882.hospitaltype,Critical Xccess HospiXals,Critical Access Hospitals
37002.measurename,Xurgery patients whoXe preventive antibiotics were stopped at the right time (within 24 hours after surgery),surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)
1254.address1,2427X FIFXH AVENUE,24273 FIFTH AVENUE
35900.stateavg,IAXSCIP-VTE-X,IA_SCIP-VTE-1
7305.measurename,Heart Failure Patients Given ACE Inhibitor or ARB Xor Left Ventricular Systolic Xysfunction (LVSD),Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
10418.city,AXPLEXVALLEY,APPLE VALLEY
48616.city,HAVERXILX,HAVERHILL
4584.measurename,Heart FaiXure Patients Given an Evaluation of Left VentriXular Systolic (LVS) Function,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
37453.condition,PneumonXX,Pneumonia
49632.condition,SXrgical Infection PrevenXion,Surgical Infection Prevention
45565.hospitaltype,Critical Access HoXpiXals,Critical Access Hospitals
13328.address1,9920 TXLBERTXAVENUE,9920 TALBERT AVENUE
49640.condition,HeartXAXtack,Heart Attack
9146.hospitaltype,Acute Care HXspiXals,Acute Care Hospitals
25282.condition,SurgXXal Infection Prevention,Surgical Infection Prevention
38681.measurename,Heart Attack Patients GivenXPCI Within 90 Minutes Of ArrivXl,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
49043.address1,274 E CHICXGO XT,274 E CHICAGO ST
4945.condition,XneumonXa,Pneumonia
30714.city,KEWXNEX,KEWANEE
3109.address1,X500 HIGHWAY 6X SOUTH,2500 HIGHWAY 65 SOUTH
49643.city,XOXLAND,HOLLAND
6454.city,DXXQUEEN,DE QUEEN
28196.hospitaltype,Acute CareXHosXitals,Acute Care Hospitals
28780.stateavg,IL_XCIX-VTE-1,IL_SCIP-VTE-1
44239.city,HXUXA,HOUMA
47874.measurename,Heart Attack Patients Given Smoking CessaXion Advice/CounseliXg,Heart Attack Patients Given Smoking Cessation Advice/Counseling
17311.hospitaltype,Acute Care XospitXls,Acute Care Hospitals
24522.address1,710 N IRWIN XVENXE,710 N IRWIN AVENUE
36602.hospitaltype,CriticXl AccesX Hospitals,Critical Access Hospitals
17116.condition,SurgicaX Infection PrevenXion,Surgical Infection Prevention
17921.condition,SurgXcal InfectiXn Prevention,Surgical Infection Prevention
45925.measurename,Heart Failure Patients Given DischarXe InXtructions,Heart Failure Patients Given Discharge Instructions
19736.address1,1000 WEST MORXXO STREET,1000 WEST MORENO STREET
39211.measurename,patients who gXt treatment  at theXright time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery
42570.address1,6300XMAIX STREET,6300 MAIN STREET
17570.hospitaltype,Acute CaXe HospitXls,Acute Care Hospitals
1619.address1,750 MORPHY AVENXX,750 MORPHY AVENUE
2220.condition,Surgical Infection PrXvXntion,Surgical Infection Prevention
10919.address1,33X0 LOMITA BLXD,3330 LOMITA BLVD
19364.address1,540 THE RXALTX,540 THE RIALTO
2009.stateavg,AXXHF-3,AL_HF-3
21980.condition,HearX AtXack,Heart Attack
16874.city,AXPXN,ASPEN
43219.condition,PneXmoniX,Pneumonia
45248.condition,Surgical Infection PrevXntioX,Surgical Infection Prevention
4749.measurename,surgery patients whose doctors ordered treatments to prevent blood cloXs after certain types of sXrgeries,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
9940.address1,465 X PUXNAM AVE,465 W PUTNAM AVE
17234.stateavg,XT_PN-XB,CT_PN-3B
26906.city,MXLROSX PARK,MELROSE PARK
31658.hospitaltype,Acute CXre HosXitals,Acute Care Hospitals
16029.hospitaltype,Acute XXre Hospitals,Acute Care Hospitals
8675.hospitaltype,AcXte CaXe Hospitals,Acute Care Hospitals
33482.measurename,all heart surgery pXtients whose blood sugar (blood glucose) is kept under good control in the days right after surgXry,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
7484.city,OXANXE,ORANGE
6913.stateavg,CX_PNX7,CA_PN-7
18799.hospitaltype,AcutX CareXHospitals,Acute Care Hospitals
19053.address1,1475XW X9TH ST,1475 W 49TH ST
9864.measurename,Pneumonia Patients Given Initial Antibiotic(s) within 6 HXurs After ArrivXl,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
12125.measurename,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic DysfunctionX(LVXD),Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
48404.address1,75 FRAXCXS STREET,75 FRANCIS STREET
17511.condition,XneumXnia,Pneumonia
41580.measurename,surgery patients whose doctors ordered treatments to prevent blood clots after cerXain Xypes of surgeries,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
15036.stateavg,XA_XF-1,CA_HF-1
1495.city,TUSCAXOOXA,TUSCALOOSA
1423.measurename,HXart Attack Patients Given Smoking Cessation Advice/CounXeling,Heart Attack Patients Given Smoking Cessation Advice/Counseling
34225.hospitaltype,Critical AcceXX Hospitals,Critical Access Hospitals
23730.measurename,Heart Attack PatiXnts Given Beta Blocker Xt Discharge,Heart Attack Patients Given Beta Blocker at Discharge
19937.hospitaltype,Acute Care HospXtalX,Acute Care Hospitals
49723.stateavg,MIXXN-4,MI_PN-4
12036.address1,21X1 W 3RD SX,2131 W 3RD ST
11630.measurename,Pneumonia Patients Assessed and Given Xnfluenza VaccinatiXn,Pneumonia Patients Assessed and Given Influenza Vaccination
4495.hospitaltype,AXute Care Xospitals,Acute Care Hospitals
45200.measurename,surgery patients needing hair removed from the surgical area before surgeXy&#54; who had hair removed using a safer method (electric clippers or hair removal Xream �C not a razor),surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream �C not a razor)
13715.city,XXWNEY,DOWNEY
2348.city,MXXCLE SHOALS,MUSCLE SHOALS
8996.measurename,all heart surgery patients whose bloXd sugar (blood glucose) is kept under good control in the days right afXer surgery,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery
47207.condition,Surgical XXfection Prevention,Surgical Infection Prevention
38085.stateavg,KS_XX-4,KS_PN-4
15410.measurename,Pneumonia Patients Assessed Xnd Given Influenza VaccinatXon,Pneumonia Patients Assessed and Given Influenza Vaccination
38877.condition,HearX AttaXk,Heart Attack
37559.stateavg,KS_XCIP-INX-6,KS_SCIP-INF-6
15692.address1,2635XN 7XH STREET,2635 N 7TH STREET
12849.condition,Surgical InXection Xrevention,Surgical Infection Prevention
2418.address1,4401 RIVXRXCHASE DRIVE,4401 RIVER CHASE DRIVE
9836.condition,XnXumonia,Pneumonia
7990.city,FREXNX,FRESNO
43771.city,RAYVIXXE,RAYVILLE
15434.address1,83X0XW 38TH AVE,8300 W 38TH AVE
2021.stateavg,AX_SCIP-INFX4,AL_SCIP-INF-4
34690.stateavg,IAXXMI-1,IA_AMI-1
49532.stateavg,MI_SCIP-XXF-6,MI_SCIP-INF-6
15078.stateavg,CA_SXIP-VTX-2,CA_SCIP-VTE-2
37252.address1,401 EAST XPRXCE,401 EAST SPRUCE
40435.stateavg,XY_AMIX2,KY_AMI-2
39469.stateavg,XSXAMI-3,KS_AMI-3
14790.stateavg,CA_XX-2,CA_PN-2
1311.measurename,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular SXstolic DysfunctioX (LVSD),Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)
15984.city,GRAND JXNCTXON,GRAND JUNCTION
12511.address1,170X COFFEE RX,1700 COFFEE RD
23605.hospitaltype,AXute Xare Hospitals,Acute Care Hospitals
31079.condition,Surgical InfectXXn Prevention,Surgical Infection Prevention
8648.hospitaltype,Acute Care XosXitals,Acute Care Hospitals
46869.condition,Heart XailuXe,Heart Failure
45443.stateavg,ME_XMX-5,ME_AMI-5
3379.city,PXYXON,PAYSON
9880.measurename,Heart Attack Patients GiXen Fibrinolytic Medication Within 30 Minutes Of ArXival,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
19301.address1,1200 7TH XVENUE NORXH,1200 7TH AVENUE NORTH
29430.stateavg,IL_SCIP-XNX-2,IL_SCIP-INF-2
28891.condition,HeaXt Xttack,Heart Attack
45641.stateavg,MXXAMI-3,ME_AMI-3
6006.hospitaltype,AXute Xare Hospitals,Acute Care Hospitals
43061.condition,HeaXtXAttack,Heart Attack
21267.measurename,Heart Attack Patients Xiven Aspirin at ArrivXl,Heart Attack Patients Given Aspirin at Arrival
8366.hospitaltype,AXuteXCare Hospitals,Acute Care Hospitals
13782.condition,Surgical IXfectiXn Prevention,Surgical Infection Prevention
45307.condition,HeaXt AttaXk,Heart Attack
35335.stateavg,IA_XNX5C,IA_PN-5C
42611.hospitaltype,Acute CXre HosXitals,Acute Care Hospitals
39171.address1,82X  18TX STREET,826  18TH STREET
27807.measurename,Heart Failure PXtients Xiven an Evaluation of Left Ventricular Systolic (LVS) Function,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function
34896.city,CLINTXX,CLINTON
13220.condition,PnXumoniX,Pneumonia
35035.city,BXTTENXORF,BETTENDORF
6911.measurename,Pneumonia Patients XivXn Initial Antibiotic(s) within 6 Hours After Arrival,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival
35619.measurename,surgery patients who were taking heartXdrugs called beta blockXrs before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
27926.address1,464X N XARINE DRIVE,4646 N MARINE DRIVE
15453.condition,Heart FXiluXe,Heart Failure
27497.city,MXNDXTA,MENDOTA
37277.address1,2X0 COMXODORE ST,200 COMMODORE ST
7462.city,OAXDAXE,OAKDALE
22978.measurename,surgery patXents who were given Xhe  right kind  of antibiotic to help prevent infection,surgery patients who were given the  right kind  of antibiotic to help prevent infection
42805.hospitaltype,Acute CXre HospiXals,Acute Care Hospitals
27851.hospitaltype,Acute CaXe HosXitals,Acute Care Hospitals
44168.city,XANY,MANY
18400.condition,SuXgical Infection PreveXtion,Surgical Infection Prevention
1659.condition,PneXmXnia,Pneumonia
29045.hospitaltype,Acute CarX HosXitals,Acute Care Hospitals
15244.address1,10XX1 PINE AVE,10121 PINE AVE
29727.condition,XneXmonia,Pneumonia
20889.condition,Heart FaiXurX,Heart Failure
21474.address1,636 DEL PXADO BLVX,636 DEL PRADO BLVD
32277.city,WASHXNXTON,WASHINGTON
1205.hospitaltype,AcuteXCaXe Hospitals,Acute Care Hospitals
25957.address1,462 E G MILES XARKWAX,462 E G MILES PARKWAY
38220.stateavg,KS_SCXP-VTE-X,KS_SCIP-VTE-1
41202.city,MOUNTXXERNON,MOUNT VERNON
28572.address1,2701 W 68TH STXEEX,2701 W 68TH STREET
28649.hospitaltype,Acute CXre HosXitals,Acute Care Hospitals
1127.condition,Surgical InfectiXn PreventXon,Surgical Infection Prevention
13074.measurename,surgery patients who were taXing heart drugs caXled beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery
19376.address1,5X0 THX RIALTO,540 THE RIALTO
6120.condition,Heart AXXack,Heart Attack
35319.measurename,surXery patients whose doctors ordered treatments to prevent blood clots after certaXn types of surgeries,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries
13916.hospitaltype,Acute CareXHoXpitals,Acute Care Hospitals
25591.condition,HeartXFXilure,Heart Failure
28072.city,XRXANA,URBANA
2668.city,FAIXBAXKS,FAIRBANKS
39108.address1,360XAMSDEN AVEXUE,360 AMSDEN AVENUE
2072.condition,XurgicaX Infection Prevention,Surgical Infection Prevention
14558.measurename,HeaXt AXtack Patients Given Beta Blocker at Discharge,Heart Attack Patients Given Beta Blocker at Discharge
20149.stateavg,XL_AMI-X,FL_AMI-4
9699.stateavg,CA_SCXP-VTX-2,CA_SCIP-VTE-2
44887.hospitaltype,CXiticXl Access Hospitals,Critical Access Hospitals
4347.hospitaltype,Acute XaXe Hospitals,Acute Care Hospitals
20643.condition,PXeumoXia,Pneumonia
48361.city,XIXTON,MILTON
33934.city,FRANKXORX,FRANKFORT
2775.condition,Heart FXilXre,Heart Failure
15625.hospitaltype,Acute CareXHXspitals,Acute Care Hospitals
48707.stateavg,MA_SCXP-INF-X,MA_SCIP-INF-3
43114.stateavg,ME_XMIX5,ME_AMI-5
4322.address1,5330 SOUTH HIGXWAX 95,5330 SOUTH HIGHWAY 95
27328.hospitaltype,Acute CXre HospitaXs,Acute Care Hospitals
33206.hospitaltype,AcXte Care HospitXls,Acute Care Hospitals
44078.stateavg,XA_XF-4,LA_HF-4
34862.condition,PneumoXiX,Pneumonia
6929.measurename,HeXrt Attack Patients Given Beta BloXker at Discharge,Heart Attack Patients Given Beta Blocker at Discharge
1217.city,ALEXXNDER CXTY,ALEXANDER CITY
44366.city,BXTOX ROUGE,BATON ROUGE
26534.address1,520 NORTH THIRD XVENXE,520 NORTH THIRD AVENUE
16026.city,DXXVER,DENVER
28756.condition,SurgiXal IXfection Prevention,Surgical Infection Prevention
22870.stateavg,GA_PX-X,GA_PN-2
39019.address1,242X G STREXT,2420 G STREET
25981.stateavg,HI_SCXP-XTE-1,HI_SCIP-VTE-1
24862.hospitaltype,AcutX Care HXspitals,Acute Care Hospitals
7311.condition,PnXumoniX,Pneumonia
20890.condition,HXart FaiXure,Heart Failure
16166.stateavg,CO_AMXX7A,CO_AMI-7A
15077.hospitaltype,CriXicXl Access Hospitals,Critical Access Hospitals
43575.hospitaltype,AcXte Care Xospitals,Acute Care Hospitals
13969.measurename,Xeart Attack Patients Given FibrinolyticXMedication Within 30 Minutes Of Arrival,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival
42669.measurename,Heart Attack PatXents Given Beta Blocker aX Discharge,Heart Attack Patients Given Beta Blocker at Discharge
32841.city,COLXMBIA CXTY,COLUMBIA CITY
4587.address1,520 ROXX LANE,520 ROSE LANE
30437.stateavg,XL_HX-2,IL_HF-2
45964.hospitaltype,Acute Care XoXpitals,Acute Care Hospitals
7698.measurename,Pneumonia XatiXnts Assessed and Given Influenza Vaccination,Pneumonia Patients Assessed and Given Influenza Vaccination
4277.city,ORO VXLXEY,ORO VALLEY
43176.address1,3600 FXORIDA STRXET,3600 FLORIDA STREET
28021.stateavg,XL_XN-5C,IL_PN-5C
4890.address1,2X5 EAST XEFFERSON STREET,205 EAST JEFFERSON STREET
15018.condition,XneumXnia,Pneumonia
13063.measurename,HeXrt Attack Patients Given PCI Within 90 Xinutes Of Arrival,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival
43342.address1,1541 KINGS XXGHWAY,1541 KINGS HIGHWAY
45846.address1,4X7 NORTH MAIX STREET,447 NORTH MAIN STREET
27492.condition,HeXrt AttaXk,Heart Attack
28282.measurename,Heart Attack PatieXts Given Aspirin at AXrival,Heart Attack Patients Given Aspirin at Arrival
